"segmento";"nome";"id";"pregao";"site";"ticker";"ano";"ativo";"pl";"rec_liq";"lucro_bruto";"lucro_liq";"EBIT";"deprec_amort";"EBITDA";"margem_liq";"div_curto_prazo";"div_longo_prazo";"caixa";"div_liq";"div_total";"size";"leverage";"EBIT.rate";"ROA";"ROE";"GAO";"main.sector";"sector.activity";"sub.sector";"listagem";"ibovespa"
"Tecidos. Vestuário e Calçados";"LOJAS RENNER SA";8133;"LOJAS RENNER";"www.lojasrenner.com.br";"LREN3";2019;11791735;4704614;9588437;5857916;1099093;1643654;730091;2373745;11,46;894018;751011;1372302;0,11;1645029;16,2829094202958;0,14;0,17;0,2;0,23;0,28;"Consumo Cíclico";"Comércio (Atacado e Varejo)";"Comércio";"Novo Mercado";TRUE
"Tecidos. Vestuário e Calçados";"LOJAS RENNER SA";8133;"LOJAS RENNER";"www.lojasrenner.com.br";"LREN3";2020;14642583;5501316;7537180;4313610;1096269;856879;791036;1647915;14,54;1418471;1966508;2672353;0,43;3384979;16,4994444853609;0,23;0,11;0,11;0,2;0,2;"Consumo Cíclico";"Comércio (Atacado e Varejo)";"Comércio";"Novo Mercado";TRUE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2012;2440691;1039049;2877388;1409655;229914;355416;143425;498841;7,99;89671;682339;286517;0,97;772010;14,7077917538981;0,32;0,12;0,2;0,22;0,25;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2013;2576323;1107738;3096990;1437442;85498;206457;164364;370821;2,76;106697;685387;257883;1,44;792084;14,7618737465447;0,31;0,07;0,14;0,08;0,14;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2014;2968588;1155878;3344593;1566188;51082;194687;190572;385259;1,53;365360;774349;510680;1,63;1139709;14,9035969768551;0,38;0,06;0,13;0,04;0,12;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2015;2832135;1118845;3164906;1376788;0;70733;198805;269538;0;364017;734043;551613;2,03;1098060;14,8565414021511;0,39;0,02;0,1;0;0,05;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2016;2644049;1011636;2852785;1312240;0;9355;171380;180735;0;110247;711277;419058;2,23;821524;14,7878220123085;0,31;0;0,07;0;0,01;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2017;2832732;959640;2875577;1374859;0;111910;153679;265589;0;581751;422474;457534;2,06;1004225;14,8567521749732;0,35;0,04;0,09;0;0,08;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2018;3162102;973651;2764130;1234257;28363;279999;137905;417904;1,03;371389;644942;396735;1,48;1016331;14,9667475542958;0,32;0,1;0,13;0,03;0,23;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2019;4020068;1420006;2882422;1331479;0;66932;327990;394922;0;680302;839201;725498;2,01;1519503;15,206809375875;0,38;0,02;0,1;0;0,05;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Tecidos. Vestuário e Calçados";"MARISA LOJAS SA";22055;"LOJAS MARISA";"www.marisa.com.br";"AMAR3";2020;3367654;991923;2139417;798213;0;0;298404;298404;0;706405;740827;526932;3,08;1447232;15,0297269174757;0,43;0;0,09;0;0;"Consumo Cíclico";"Têxtil e Vestuário";"Comércio";"Novo Mercado";FALSE
"Telecomunicações";"BRISANET PARTICIPAÇÕES S.A.";26085;"BRISANET";NA;"BRIT3";2020;1018250;127197;471774;234633;29123;85856;87618;173474;6,17;257439;427782;180769;2,91;685221;13,8335960255107;0,67;0,18;0,17;0,23;0,37;"Comunicações";"Emp. Adm. Part. - Telecomunicações";"Telecomunicações";"Novo Mercado";FALSE
"Telecomunicações";"DESKTOP - SIGMANET COMUNICAÇÃO MULTIMÍDIA S.A.";26026;"DESKTOP";NA;"DESK3";2020;404578;115223;167086;112743;26593;47514;21731;69245;15,92;29970;171949;79776;1,76;201919;12,9105998275464;0,5;0,28;0,17;0,23;0,42;"Comunicações";"Telecomunicações";"Telecomunicações";"Novo Mercado";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2012;69076894;11316554;25169230;12495977;1784927;4760139;3228100;7988239;7,09;3113621;30232468;6838949;3,32;33346089;18,0507308478694;0,48;0,19;0,12;0,16;0,38;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2013;70096071;11524138;28422147;13162932;1493015;5286617;4278477;9565094;5,25;4158708;31694918;2917340;3,44;35853626;18,0653773019319;0,51;0,19;0,14;0,13;0,4;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2014;102789122;19311489;28247099;13017497;0;5674638;4535418;10210056;0;4463728;31385667;2620621;3,25;35849395;18,4481900882657;0,35;0,2;0,1;0;0,44;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2015;97014806;14406211;27353765;12045131;0;2702396;5091680;7794076;0;11809598;48047819;16699783;5,54;59857417;18,3903741639947;0,62;0,1;0,08;0;0,22;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2016;82171198;12455606;25996423;9147716;0;60055;6316654;6376709;0;48086287;0;7679783;6,34;48086287;18,2243154093313;0,59;0;0,08;0;0,01;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2017;68639036;0;23789654;8803404;0;0;5109292;5109292;0;54515233;0;6884131;9,32;54515233;18,0443719687563;0,79;0;0,07;NA;0;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2018;65437797;22895811;22060014;6475364;24615555;0;5811123;5811123;111,58;672894;15777012;4587304;2,04;16449906;17,9966105852667;0,25;0;0,09;1,08;0;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2019;71891822;17796506;20136183;4821369;0;0;6873945;6873945;0;326388;17900361;2265795;2,32;18226749;18,0906730749149;0,25;0;0,1;0;0;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"OI S.A. - EM RECUPERAÇÃO JUDICIAL";11312;"OI";"www.oi.com.br/ri";"OIBR3;OIBR4";2020;73839787;7769910;9284303;2012968;0;0;4341705;4341705;0;424957;25918777;4301656;5,08;26343734;18,1174082635393;0,36;0;0,06;0;0;"Comunicações";"Telecomunicações";"Telecomunicações";"Corporate Governance - Level 1";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2012;986848;262543;2292;0;40754;0;1299;1299;1778,1;0;0;577085;-444,25;0;13,8022713045297;0;0;0;0,16;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2013;1173060;116583;42236;0;0;0;3310;3310;0;0;0;449217;-135,72;0;13,9751262772226;0;0;0;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2014;1833542;1846;155543;0;0;0;64520;64520;0;0;0;249074;-3,86;0;14,4217601732396;0;0;0,04;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2015;2554529;0;45092;0;0;0;64556;64556;0;0;243876;256782;-0,2;243876;14,7533784202037;0,1;0;0,03;NA;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2016;3059928;0;56054;0;0;0;49311;49311;0;3563;245951;284366;-0,71;249514;14,93390194424;0,08;0;0,02;NA;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2017;3425226;589821;73293;0;0;0;60795;60795;0;39003;212475;200937;0,83;251478;15,046678012903;0,07;0;0,02;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2018;3585269;370434;199652;0;0;0;126688;126688;0;0;255937;158104;0,77;255937;15,0923440640684;0,07;0;0,04;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2019;4297986;1646733;204253;0;0;0;191266;191266;0;34452;240011;852137;-3,02;274463;15,2736570988503;0,06;0;0,04;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEC. BRASILEIRAS S.A. - TELEBRÁS";11258;"TELEBRAS";"www.telebras.com.br";"TELB3;TELB4";2020;4244013;1553239;266823;0;0;0;214811;214811;0;56204;214282;966235;-3,24;270486;15,2610198418593;0,06;0;0,05;0;NA;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";FALSE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2012;70254667;44681120;33931422;17366958;4452181;7212289;5493159;12705448;13,12;1957538;6009691;7196079;0,06;7967229;18,0676372981352;0,11;0,21;0,18;0,1;0,42;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2013;69541075;42894442;34721897;17179730;3715945;4877124;5643310;10520434;10,7;1523713;7229842;6543936;0,21;8753555;18,0574281431533;0,13;0,14;0,15;0,09;0,28;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2014;73065288;44950095;34999969;17777294;4936659;5115969;5295589;10411558;14,1;2264518;5534742;4692689;0,3;7799260;18,1068639555789;0,11;0,15;0,14;0,11;0,29;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2015;101685064;68567242;40286815;19941739;3420249;5241634;6814951;12056585;8,49;2342991;7878299;5336845;0,41;10221290;18,4373909869098;0,1;0,13;0,12;0,05;0,26;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2016;102066259;69244419;42508459;21685445;4085242;6369263;7654406;14023669;9,61;4663479;4560595;5105110;0,29;9224074;18,4411327583903;0,09;0,15;0,14;0,06;0,29;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2017;101382835;69461358;43206832;22934302;4608790;6633817;7853734;14487551;10,67;3033441;5428400;4050338;0,3;8461841;18,434414354713;0,08;0,15;0,14;0,07;0,29;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2018;102561318;71607027;43462740;22436973;8928258;9450337;8368623;17818960;20,54;1464166;4675271;3381328;0,15;6139437;18,4459714020681;0,06;0,22;0,17;0,12;0,42;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2019;108289722;70455578;44268171;22109224;5001014;7214676;10919792;18134468;11,3;4126490;9698183;3393377;0,58;13824673;18,5003208044206;0,13;0,16;0,17;0,07;0,33;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TELEFÔNICA BRASIL S.A.";17671;"TELEF BRASIL";"www.telefonica.com.br";"VIVT3";2020;108738378;69556764;43126472;20433389;4770527;6581663;11227498;17809161;11,06;3682472;9556694;5762081;0,42;13239166;18,5044553532567;0,12;0,15;0,16;0,07;0,32;"Comunicações";"Telecomunicações";"Telecomunicações";"Tradicional";TRUE
"Telecomunicações";"TIM S.A.";24929;"TIM";NA;"TIMS3";2018;31368450;19380789;3367619;1822120;1533732;671986;843811;1515797;45,54;698728;964289;1846827;-0,12;1663017;17,2613131686815;0,05;0,2;0,05;0,08;0,37;"Comunicações";"Telecomunicações";"Telecomunicações";"Novo Mercado";TRUE
"Telecomunicações";"TIM S.A.";24929;"TIM";NA;"TIMS3";2019;39857182;22058807;17377194;9943463;3860162;4586760;5128981;9715741;22,21;1384180;644908;2926360;-0,09;2029088;17,5008131728087;0,05;0,26;0,24;0,17;0,46;"Comunicações";"Telecomunicações";"Telecomunicações";"Novo Mercado";TRUE
"Telecomunicações";"TIM S.A.";24929;"TIM";NA;"TIMS3";2020;41654417;23182745;17267812;9271197;1843690;2814917;5527012;8341929;10,68;1689385;655647;4645729;-0,28;2345032;17,5449179713743;0,06;0,16;0,2;0,08;0,3;"Comunicações";"Telecomunicações";"Telecomunicações";"Novo Mercado";TRUE
"Telecomunicações";"UNIFIQUE TELECOMUNICAÇÕES S.A.";26050;"UNIFIQUE";NA;"FIQE3";2020;455839;117479;286048;135689;50449;88317;50836;139153;17,64;29415;125026;43335;0,8;154441;13,0298949559771;0,34;0,31;0,31;0,43;0,65;"Comunicações";"Emp. Adm. Part. - Telecomunicações";"Telecomunicações";"Novo Mercado";FALSE
"Transporte Aéreo";"AZUL S.A.";24112;"AZUL";"www.voeazul.com.br";"AZUL4";2016;8400409;1001987;6669891;1218769;0;344286;301201;645487;0;985238;3049257;933780;4,8;4034495;15,9437909531044;0,48;0,05;0,08;0;0,28;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"AZUL S.A.";24112;"AZUL";"www.voeazul.com.br";"AZUL4";2017;10316616;2833610;7789497;1806115;529039;865021;299793;1164814;6,79;568234;2921653;1807275;1,44;3489887;16,1492663572677;0,34;0,11;0,11;0,19;0,48;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"AZUL S.A.";24112;"AZUL";"www.voeazul.com.br";"AZUL4";2018;11793206;3163700;9153357;1597243;420277;525448;324902;850350;4,59;335051;3370971;1686559;2,37;3706022;16,283034160909;0,31;0,06;0,07;0,13;0,33;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"AZUL S.A.";24112;"AZUL";"www.voeazul.com.br";"AZUL4";2019;19197490;0;11442317;75492;0;0;3670884;3670884;0;481227;3036929;1709889;0,49;3518156;16,7702900992855;0,18;0;0,19;NA;0;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"AZUL S.A.";24112;"AZUL";"www.voeazul.com.br";"AZUL4";2020;15794457;0;5744126;285435;0;0;1805553;1805553;0;858332;6502182;3156634;2,33;7360514;16,5751696136597;0,47;0;0,11;NA;0;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2012;9027098;732828;8103559;201938;0;0;519631;519631;0;1719625;3471550;1360579;7,37;5191175;16,0157415005413;0,58;0;0,06;0;0;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2013;10638448;1218500;8956212;1479803;0;265989;560966;826955;0;440834;5148551;2879681;3,28;5589385;16,1799851665768;0,53;0,03;0,08;0;0,18;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2014;9976647;0;10066214;1919012;0;504942;463296;968238;0;1110734;5124505;2253907;4,11;6235239;16,1157576198925;0,62;0,05;0,1;NA;0,26;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2015;10368397;0;9778007;1517650;0;0;419691;419691;0;1396623;7908303;1623376;18,3;9304926;16,1542729877362;0,9;0;0,04;NA;0;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2016;8404355;0;9867335;2309213;1102364;696545;447668;1144213;11,17;835290;5543930;993440;4,71;6379220;15,9442605818445;0,76;0,07;0,14;Inf;0,3;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2017;10004748;0;10576022;2894646;378209;989755;505425;1495180;3,58;1162872;5942795;1982451;3,43;7105667;16,1185703382765;0,71;0,09;0,15;Inf;0,34;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2018;10378266;0;11411354;2276043;0;1399962;668516;2068478;0;1223324;5861143;1304551;2,79;7084467;16,1552243697242;0,68;0,12;0,2;NA;0,62;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2019;15298446;0;13864704;4057676;179338;2132739;1959803;4092542;1,29;2543039;5866802;2599187;1,42;8409841;16,5432618125768;0,55;0,15;0,27;Inf;0,53;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Aéreo";"GOL LINHAS AEREAS INTELIGENTES SA";19569;"GOL";"www.voegol.com.br/ri";"GOLL4";2020;12814136;0;6371817;718512;0;0;1870552;1870552;0;2353279;7623687;1291173;4,64;9976966;16,3660594945164;0,78;0;0,15;NA;0;"Bens Industriais";"Emp. Adm. Part. - Serviços Transporte e Logística";"Transporte";"Corporate Governance - Level 2";TRUE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2012;3303709;1372955;1113378;0;0;0;166260;166260;0;0;0;159817;-0,96;0;15,0105563346836;0;0;0,05;0;NA;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2013;4052187;1526514;1276263;0;156449;0;219980;219980;12,26;0;0;15619;-0,07;0;15,2147672933352;0;0;0,05;0,1;NA;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2014;4383038;1567147;1500424;0;37974;0;256406;256406;2,53;0;0;36103;-0,14;0;15,2932526492242;0;0;0,06;0,02;NA;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2015;4887010;1596301;1653189;0;29154;5294;264375;269669;1,76;41246;31671;40203;0,12;72917;15,4020912224953;0,01;0;0,06;0,02;Inf;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2016;5104248;4408942;1667362;0;0;0;292563;292563;0;33059;0;49217;-0,06;33059;15,445583692168;0,01;0;0,06;0;NA;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2017;5310577;4388874;2124532;100200;7375;25501;349334;374835;0,35;0;0;73047;-0,19;0;15,4852110502149;0;0,01;0,07;0;0,25;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2018;5634004;4601653;2413961;203746;132801;150456;402804;553260;5,5;0;0;30643;-0,06;0;15,5443309373934;0;0,06;0,1;0,03;0,74;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2019;8878397;4832761;2417420;130459;0;5689;822132;827821;0;0;0;111905;-0,14;0;15,999131580655;0;0;0,09;0;0,04;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"FERROVIA CENTRO ATLANTICA SA";15369;"FER C ATLANT";"www.fcasa.com.br";"VSPT3;VSPT4";2020;8863760;5139112;2689383;300990;0;76790;943370;1020160;0;0;0;360825;-0,35;0;15,9974816117904;0;0,03;0,12;0;0,26;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
"Transporte Ferroviário";"MRS LOGÍSTICA S/A";17949;"MRS LOGIST";"www.mrs.com.br";"MRSA3B;MRSA5B;MRSA6B";2012;6074362;2509189;2989814;1019231;440071;756454;387073;1143527;14,72;382448;2247755;331515;2,01;2630203;15,6195875210997;0,43;0,25;0,19;0,18;0,74;"Bens Industriais";"Serviços Transporte e Logística";"Transporte";"Tradicional";FALSE
